time,data
450.89,1527741
450.97,1527794
451.06,1527755
451.14,1527727
451.23,1527808
451.32,1527823
451.40,1527751
451.48,1527730
451.57,1527714
451.66,1527759
451.74,1527759
451.83,1527734
451.92,1527751
452.00,1527738
452.09,1527732
452.17,1527727
452.26,1527722
452.34,1527752
452.43,1527753
452.52,1527766
452.60,1527782
452.69,1527745
452.77,1527684
452.86,1527740
452.95,1527761
453.03,1527751
453.11,1527791
453.20,1527786
453.29,1527807
453.37,1527745
453.46,1527743
453.55,1527773
453.63,1527737
453.72,1527746
453.80,1527672
453.89,1527672
453.97,1527780
454.06,1527763
454.15,1527697
454.23,1527733
454.32,1527784
454.40,1527759
454.49,1527731
454.58,1527728
454.66,1527682
454.75,1527796
454.83,1527752
454.92,1527778
455.00,1527761
455.09,1527712
455.18,1527680
455.26,1527647
455.35,1527723
455.43,1527811
455.52,1527847
455.60,1527772
455.69,1527763
455.78,1527727
455.86,1527752
455.95,1527789
456.03,1527781
456.12,1527753
456.21,1527772
456.29,1527783
456.38,1527741
456.46,1527737
456.55,1527714
456.63,1527757
456.72,1527714
456.81,1527710
456.89,1527675
456.98,1527664
457.06,1527752
457.15,1527809
457.24,1527820
457.32,1527722
457.41,1527785
457.49,1527807
457.58,1527725
457.66,1527723
457.75,1527713
457.84,1527723
457.92,1527779
458.01,1527745
458.09,1527725
458.18,1527716
458.26,1527728
458.35,1527749
458.44,1527713
458.52,1527772
458.61,1527713
458.69,1527690
458.78,1527793
458.87,1527774
458.95,1527742
459.04,1527730
459.12,1527695
459.21,1527719
459.29,1527728
459.38,1527708
459.47,1527692
459.55,1527733
459.64,1527752
459.72,1527751
459.81,1527725
459.89,1527631
459.98,1527673
460.07,1527731
460.15,1527753
460.24,1527745
460.32,1527758
460.41,1527777
460.50,1527664
460.58,1527693
460.67,1527735
460.75,1527691
460.84,1527718
460.92,1527759
461.01,1527743
461.10,1527706
461.18,1527686
461.27,1527694
461.36,1527695
461.44,1527701
461.52,1527727
461.61,1527675
461.70,1527670
461.78,1527696
461.87,1527753
461.95,1527756
462.04,1527726
462.13,1527796
462.21,1527809
462.30,1527742
462.38,1527698
462.47,1527685
462.55,1527725
462.64,1527708
462.73,1527665
462.81,1527639
462.90,1527655
462.98,1527722
463.07,1527701
463.16,1527698
463.24,1527733
463.33,1527730
463.41,1527712
463.50,1527764
463.58,1527805
463.67,1527769
463.76,1527700
463.84,1527681
463.93,1527726
464.01,1527716
464.10,1527746
464.19,1527741
464.27,1527707
464.36,1527772
464.44,1527740
464.53,1527666
464.61,1527660
464.70,1527647
464.79,1527617
464.87,1527678
464.96,1527725
465.04,1527675
465.13,1527629
465.22,1527714
465.30,1527755
465.39,1527697
465.47,1527645
465.56,1527631
465.64,1527685
465.73,1527647
465.82,1527654
465.90,1527754
465.99,1527756
466.07,1527690
466.16,1527677
466.25,1527648
466.33,1527615
466.42,1527667
466.50,1527666
466.59,1527659
466.67,1527615
466.76,1527643
466.85,1527639
466.93,1527641
467.02,1527693
467.10,1527743
467.19,1527665
467.27,1527640
467.36,1527655
467.45,1527709
467.53,1527695
467.62,1527640
467.70,1527616
467.79,1527653
467.88,1527669
467.96,1527645
468.05,1527594
468.13,1527694
468.22,1527706
468.30,1527667
468.39,1527684
468.48,1527759
468.56,1527702
468.65,1527661
468.73,1527590
468.82,1527600
468.91,1527638
468.99,1527642
469.08,1527642
469.16,1527685
469.25,1527715
469.33,1527709
469.42,1527726
469.51,1527689
469.59,1527607
469.68,1527610
469.76,1527660
469.85,1527629
469.93,1527616
470.02,1527592
470.11,1527637
470.19,1527627
470.28,1527650
470.36,1527644
470.45,1527589
470.54,1527621
470.62,1527679
470.71,1527626
470.79,1527629
470.88,1527678
470.96,1527660
471.05,1527611
471.14,1527634
471.22,1527676
471.31,1527738
471.39,1527728
471.48,1527729
471.56,1527679
471.65,1527638
471.74,1527633
471.82,1527656
471.91,1527606
471.99,1527650
472.08,1527634
472.17,1527607
472.25,1527594
472.34,1527642
472.42,1527631
472.51,1527698
472.59,1527660
472.68,1527628
472.77,1527598
472.85,1527580
472.94,1527637
473.02,1527663
473.11,1527683
473.19,1527722
473.28,1527735
473.37,1527691
473.45,1527659
473.54,1527658
473.62,1527625
473.71,1527615
473.80,1527625
473.88,1527637
473.97,1527713
474.05,1527666
474.14,1527656
474.22,1527631
474.31,1527645
474.40,1527627
474.48,1527609
474.57,1527669
474.65,1527619
474.74,1527610
474.82,1527663
474.91,1527665
475.00,1527687
475.08,1527651
475.17,1527614
475.25,1527684
475.34,1527744
475.43,1527732
475.51,1527675
475.60,1527639
475.68,1527580
475.77,1527628
475.85,1527593
475.94,1527649
476.03,1527669
476.11,1527719
476.20,1527680
476.28,1527583
476.37,1527655
476.46,1527638
476.54,1527644
476.63,1527610
476.71,1527663
476.80,1527659
476.88,1527636
476.97,1527680
477.06,1527708
477.14,1527672
477.23,1527655
477.32,1527660
477.40,1527640
477.48,1527643
477.57,1527636
477.66,1527652
477.74,1527627
477.83,1527605
477.92,1527680
478.00,1527681
478.09,1527696
478.17,1527654
478.26,1527618
478.34,1527682
478.43,1527624
478.52,1527550
478.60,1527568
478.69,1527581
478.77,1527649
478.86,1527677
478.95,1527577
479.03,1527582
479.11,1527611
479.20,1527643
479.29,1527677
479.37,1527629
479.46,1527641
479.55,1527655
479.63,1527588
479.72,1527628
479.80,1527624
479.89,1527602
479.97,1527551
480.06,1527641
480.14,1527610
480.23,1527614
480.32,1527626
480.40,1527632
480.49,1527680
480.58,1527647
480.66,1527668
480.75,1527618
480.83,1527635
480.92,1527609
481.00,1527621
481.09,1527674
481.17,1527695
481.26,1527713
481.35,1527699
481.43,1527631
481.52,1527601
481.60,1527581
481.69,1527603
481.77,1527646
481.86,1527675
481.95,1527660
482.03,1527583
482.12,1527585
482.20,1527681
482.29,1527600
482.38,1527612
482.46,1527623
482.55,1527643
482.63,1527691
482.72,1527618
482.80,1527620
482.89,1527609
482.98,1527604
483.06,1527637
483.15,1527629
483.23,1527640
483.32,1527681
483.41,1527624
483.49,1527574
483.58,1527582
483.66,1527636
483.75,1527634
483.83,1527643
483.92,1527580
484.01,1527635
484.09,1527619
484.18,1527562
484.26,1527564
484.35,1527590
484.44,1527652
484.52,1527676
484.61,1527615
484.69,1527604
484.78,1527648
484.86,1527637
484.95,1527704
485.04,1527667
485.12,1527615
485.21,1527595
485.29,1527598
485.38,1527602
485.47,1527620
485.55,1527577
485.64,1527630
485.72,1527609
485.81,1527576
485.89,1527586
485.98,1527566
486.07,1527556
486.15,1527595
486.24,1527611
486.32,1527557
486.41,1527627
486.50,1527671
486.58,1527663
486.67,1527571
486.75,1527628
486.84,1527622
486.92,1527651
487.01,1527683
487.10,1527629
487.18,1527590
487.27,1527662
487.35,1527641
487.44,1527610
487.52,1527608
487.61,1527598
487.70,1527609
487.78,1527633
487.87,1527624
487.95,1527683
488.04,1527578
488.13,1527599
488.21,1527647
488.30,1527666
488.38,1527650
488.47,1527596
488.55,1527582
488.64,1527617
488.73,1527645
488.81,1527632
488.90,1527632
488.98,1527646
489.07,1527651
489.15,1527615
489.24,1527599
489.33,1527576
489.41,1527564
489.50,1527571
489.58,1527600
489.67,1527644
489.76,1527531
489.84,1527586
489.93,1527692
490.01,1527645
490.10,1527676
490.18,1527690
490.27,1527635
490.36,1527550
490.44,1527516
490.53,1527585
490.61,1527638
490.70,1527605
490.78,1527583
490.87,1527620
490.96,1527664
491.04,1527679
491.13,1527625
491.21,1527584
491.30,1527633
491.39,1527644
491.47,1527601
491.56,1527639
491.64,1527647
491.73,1527639
491.81,1527653
491.90,1527620
491.99,1527564
492.07,1527528
492.16,1527530
492.24,1527580
492.33,1527587
492.41,1527629
492.50,1527571
492.59,1527510
492.67,1527597
492.76,1527624
492.85,1527639
492.93,1527630
493.02,1527573
493.10,1527563
493.19,1527620
493.27,1527619
493.36,1527648
493.45,1527677
493.53,1527618
493.62,1527599
493.70,1527607
493.79,1527634
493.88,1527649
493.96,1527629
494.05,1527604
494.13,1527655
494.22,1527627
494.30,1527663
494.39,1527650
494.48,1527547
494.56,1527499
494.65,1527574
494.73,1527597
494.82,1527590
494.90,1527573
494.99,1527641
495.08,1527628
495.16,1527630
495.25,1527617
495.33,1527649
495.42,1527671
495.51,1527619
495.59,1527612
495.68,1527646
495.76,1527669
495.85,1527639
495.93,1527575
496.02,1527566
496.11,1527603
496.19,1527662
496.28,1527648
496.36,1527664
496.45,1527627
496.54,1527614
496.62,1527620
496.70,1527593
496.79,1527605
496.88,1527622
496.96,1527518
497.05,1527489
497.14,1527599
497.22,1527612
497.31,1527611
497.39,1527541
497.48,1527558
497.56,1527562
497.65,1527589
497.73,1527632
497.82,1527570
497.91,1527548
497.99,1527560
498.08,1527583
498.17,1527634
498.25,1527642
498.33,1527608
498.42,1527566
498.51,1527636
498.59,1527609
498.68,1527547
498.77,1527588
498.85,1527679
498.94,1527656
499.02,1527640
499.11,1527586
499.19,1527541
499.28,1527548
499.36,1527627
499.45,1527563
499.54,1527596
499.62,1527679
499.71,1527625
499.80,1527531
499.88,1527556
499.97,1527635
500.05,1527689
500.14,1527685
500.22,1527638
500.31,1527579
500.40,1527590
500.48,1527636
500.57,1527644
500.65,1527613
500.74,1527634
500.82,1527701
500.91,1527678
501.00,1527616
501.08,1527597
501.17,1527575
501.25,1527606
501.34,1527613
501.43,1527612
501.51,1527621
501.60,1527637
501.68,1527589
501.77,1527557
501.85,1527586
501.94,1527618
502.03,1527660
502.11,1527604
502.20,1527476
502.28,1527537
502.37,1527563
502.45,1527583
502.54,1527546
502.63,1527604
502.71,1527599
502.80,1527602
502.88,1527542
502.97,1527540
503.06,1527587
503.14,1527687
503.23,1527636
503.31,1527533
503.40,1527547
503.48,1527640
503.57,1527598
503.66,1527513
503.74,1527544
503.83,1527562
503.91,1527609
504.00,1527664
504.08,1527629
504.17,1527658
504.26,1527671
504.34,1527628
504.43,1527579
504.51,1527618
504.60,1527540
504.69,1527527
504.77,1527583
504.86,1527652
504.94,1527602
505.03,1527628
505.11,1527666
505.20,1527627
505.29,1527620
505.37,1527578
505.46,1527610
505.54,1527618
505.63,1527546
505.72,1527580
505.80,1527621
505.89,1527607
505.97,1527621
506.06,1527585
506.14,1527583
506.23,1527533
506.32,1527606
506.40,1527597
506.49,1527621
506.57,1527618
506.66,1527612
506.74,1527663
506.83,1527669
506.92,1527599
507.00,1527564
507.09,1527592
507.17,1527665
507.26,1527637
507.35,1527608
507.43,1527626
507.52,1527589
507.60,1527598
507.69,1527586
507.77,1527603
507.86,1527586
507.95,1527629
508.03,1527630
508.12,1527606
508.20,1527685
508.29,1527575
508.38,1527569
508.46,1527661
508.55,1527657
508.63,1527636
508.72,1527566
508.80,1527581
508.89,1527595
508.98,1527619
509.06,1527645
509.15,1527586
509.23,1527639
509.32,1527650
509.41,1527570
509.49,1527588
509.58,1527698
509.66,1527724
509.75,1527685
509.83,1527610
509.92,1527578
510.01,1527599
510.09,1527633
510.18,1527648
510.26,1527592
510.35,1527623
510.44,1527671
510.52,1527648
510.61,1527546
510.69,1527545
510.78,1527575
510.86,1527558
510.95,1527601
511.04,1527653
511.12,1527693
511.21,1527665
511.29,1527627
511.38,1527649
511.47,1527583
511.55,1527492
511.64,1527589
511.72,1527632
511.81,1527603
511.89,1527558
511.98,1527596
512.07,1527614
512.15,1527611
512.24,1527681
512.32,1527633
512.41,1527556
512.49,1527547
512.58,1527604
512.66,1527631
512.75,1527643
512.84,1527584
512.92,1527559
513.01,1527566
513.09,1527589
513.18,1527650
513.27,1527713
513.35,1527643
513.44,1527589
513.52,1527575
513.61,1527605
513.70,1527671
513.78,1527708
513.87,1527645
513.95,1527590
514.04,1527560
514.13,1527558
514.21,1527604
514.29,1527669
514.38,1527661
514.47,1527551
514.55,1527532
514.64,1527576
514.72,1527606
514.81,1527600
514.90,1527652
514.98,1527601
515.07,1527614
515.15,1527583
515.24,1527635
515.33,1527686
515.41,1527593
515.50,1527583
515.58,1527677
515.67,1527686
515.76,1527624
515.84,1527634
515.93,1527661
516.01,1527587
516.10,1527544
516.18,1527563
516.27,1527563
516.36,1527580
516.44,1527548
516.53,1527590
516.61,1527614
516.70,1527628
516.78,1527575
516.87,1527587
516.96,1527586
517.04,1527590
517.13,1527544
517.21,1527554
517.30,1527599
517.39,1527606
517.47,1527631
517.56,1527597
517.64,1527538
517.73,1527669
517.81,1527697
517.90,1527655
517.99,1527611
518.07,1527573
518.16,1527596
518.24,1527569
518.33,1527553
518.41,1527524
518.50,1527574
518.59,1527633
518.67,1527636
518.76,1527602
518.84,1527585
518.93,1527587
519.02,1527616
519.10,1527657
519.19,1527625
519.27,1527661
519.36,1527637
519.44,1527618
519.53,1527605
519.62,1527655
519.70,1527629
519.79,1527564
519.87,1527574
519.96,1527593
520.04,1527707
520.13,1527730
520.22,1527582
520.30,1527571
520.39,1527614
520.47,1527653
520.56,1527683
520.65,1527591
520.73,1527609
520.82,1527570
520.90,1527608
520.99,1527705
521.07,1527647
521.16,1527610
521.25,1527574
521.33,1527550
521.42,1527546
521.50,1527579
521.59,1527589
521.68,1527631
521.76,1527669
521.85,1527677
521.93,1527622
522.02,1527598
522.10,1527685
522.19,1527616
522.28,1527577
522.36,1527597
522.45,1527655
522.53,1527674
522.62,1527658
522.70,1527590
522.79,1527607
522.88,1527626
522.96,1527640
523.05,1527634
523.13,1527606
523.22,1527579
523.31,1527627
523.39,1527627
523.48,1527554
523.56,1527557
523.65,1527548
523.73,1527580
523.82,1527537
523.91,1527540
523.99,1527601
524.08,1527620
524.16,1527577
524.25,1527604
524.34,1527624
524.42,1527582
524.51,1527565
524.59,1527598
524.68,1527606
524.77,1527570
524.85,1527614
524.94,1527621
525.02,1527580
525.11,1527645
525.19,1527598
525.28,1527565
525.36,1527625
525.45,1527618
525.54,1527586
525.62,1527575
525.71,1527577
525.79,1527698
525.88,1527645
525.97,1527590
526.05,1527666
526.14,1527656
526.22,1527579
526.31,1527547
526.40,1527553
526.48,1527567
526.57,1527549
526.65,1527484
526.74,1527567
526.82,1527583
526.91,1527643
527.00,1527638
527.08,1527603
527.17,1527536
527.25,1527550
527.34,1527585
527.42,1527548
527.51,1527608
527.59,1527584
527.68,1527489
527.77,1527550
527.85,1527601
527.94,1527607
528.03,1527625
528.11,1527633
528.20,1527605
528.28,1527587
528.37,1527520
528.45,1527597
528.54,1527692
528.63,1527629
528.71,1527619
528.80,1527657
528.88,1527610
528.97,1527587
529.05,1527567
529.14,1527604
529.22,1527582
529.31,1527595
529.40,1527584
529.48,1527574
529.57,1527603
529.66,1527654
529.74,1527639
529.83,1527571
529.91,1527636
530.00,1527597
530.08,1527626
530.17,1527589
530.26,1527537
530.34,1527557
530.43,1527541
530.51,1527610
530.60,1527590
530.69,1527581
530.77,1527573
530.86,1527629
530.94,1527670
531.03,1527588
531.11,1527657
531.20,1527642
531.29,1527568
531.37,1527577
531.46,1527607
531.54,1527543
531.63,1527535
531.72,1527623
531.80,1527675
531.89,1527629
531.97,1527557
532.06,1527587
532.14,1527596
532.23,1527610
532.32,1527640
532.40,1527681
532.49,1527683
532.57,1527665
532.66,1527698
532.74,1527664
532.83,1527603
532.92,1527590
533.00,1527579
533.09,1527497
533.17,1527551
533.26,1527615
533.35,1527647
533.43,1527677
533.52,1527635
533.60,1527616
533.69,1527620
533.77,1527637
533.86,1527584
533.95,1527583
534.03,1527593
534.12,1527602
534.20,1527598
534.29,1527566
534.37,1527615
534.46,1527598
534.55,1527596
534.63,1527603
534.72,1527584
534.80,1527568
534.89,1527574
534.98,1527570
535.06,1527573
535.15,1527579
535.23,1527575
535.32,1527554
535.40,1527584
535.49,1527594
535.58,1527615
535.66,1527558
535.75,1527487
535.83,1527525
535.92,1527554
536.00,1527614
536.09,1527602
536.18,1527579
536.26,1527616
536.35,1527665
536.43,1527665
536.52,1527597
536.61,1527614
536.69,1527599
536.78,1527567
536.86,1527587
536.95,1527622
537.03,1527634
537.12,1527649
537.21,1527611
537.29,1527631
537.38,1527627
537.46,1527623
537.55,1527638
537.64,1527650
537.72,1527552
537.81,1527499
537.89,1527554
537.98,1527549
538.06,1527548
538.15,1527559
538.24,1527586
538.32,1527615
538.41,1527584
538.49,1527500
538.58,1527565
538.66,1527641
538.75,1527663
538.84,1527620
538.92,1527603
539.01,1527638
539.09,1527632
539.18,1527596
539.27,1527599
539.35,1527583
539.44,1527636
539.52,1527684
539.61,1527666
539.70,1527572
539.78,1527661
539.87,1527692
539.95,1527608
540.04,1527530
540.13,1527594
540.21,1527637
540.29,1527634
540.38,1527584
540.47,1527627
540.55,1527669
540.64,1527591
540.72,1527605
540.81,1527663
540.90,1527578
540.98,1527540
541.07,1527587
541.15,1527559
541.24,1527608
541.33,1527602
541.41,1527582
541.50,1527562
541.58,1527647
541.67,1527655
541.76,1527627
541.84,1527612
541.92,1527570
542.01,1527643
542.10,1527664
542.18,1527577
542.27,1527633
542.35,1527694
542.44,1527626
542.53,1527651
542.61,1527617
542.70,1527533
542.78,1527526
542.87,1527596
542.96,1527598
543.04,1527613
543.13,1527592
543.21,1527587
543.30,1527626
543.39,1527666
543.47,1527659
543.55,1527661
543.64,1527609
543.73,1527578
543.81,1527609
543.90,1527593
543.98,1527526
544.07,1527545
544.16,1527546
544.24,1527606
544.33,1527626
544.41,1527586
544.50,1527548
544.59,1527557
544.67,1527586
544.76,1527613
544.84,1527544
544.93,1527581
545.02,1527606
545.10,1527598
545.19,1527569
545.27,1527555
545.36,1527551
545.44,1527604
545.53,1527674
545.61,1527648
545.70,1527597
545.79,1527629
545.87,1527656
545.96,1527659
546.04,1527583
546.13,1527636
546.22,1527703
546.30,1527640
546.39,1527576
546.47,1527546
546.56,1527510
546.65,1527525
546.73,1527583
546.82,1527528
546.90,1527576
546.99,1527583
547.07,1527599
547.16,1527540
547.25,1527520
547.33,1527503
547.42,1527577
547.50,1527609
547.59,1527625
547.68,1527659
547.76,1527635
547.85,1527594
547.93,1527611
548.02,1527584
548.10,1527596
548.19,1527580
548.28,1527555
548.36,1527576
548.45,1527633
548.53,1527661
548.62,1527631
548.70,1527601
548.79,1527591
548.88,1527636
548.96,1527633
549.05,1527566
549.13,1527574
549.22,1527573
549.31,1527593
549.39,1527602
549.48,1527613
549.56,1527592
549.65,1527586
549.73,1527570
549.82,1527589
549.91,1527630
549.99,1527615
550.08,1527603
550.16,1527593
550.25,1527610
550.33,1527636
550.42,1527548
550.51,1527567
550.59,1527631
550.68,1527588
550.76,1527565
550.85,1527597
550.94,1527652
551.02,1527590
551.11,1527563
551.19,1527592
551.28,1527560
551.36,1527517
551.45,1527568
551.54,1527559
551.62,1527628
551.71,1527672
551.79,1527661
551.88,1527648
551.97,1527694
552.05,1527679
552.14,1527633
552.22,1527573
552.31,1527580
552.39,1527609
552.48,1527595
552.57,1527566
552.65,1527609
552.74,1527596
552.82,1527662
552.91,1527643
552.99,1527591
553.08,1527548
553.17,1527541
553.25,1527506
553.34,1527539
553.42,1527559
553.51,1527606
553.60,1527537
553.68,1527583
553.77,1527585
553.85,1527602
553.94,1527569
554.02,1527600
554.11,1527605
554.20,1527575
554.28,1527614
554.37,1527645
554.46,1527650
554.54,1527642
554.63,1527647
554.71,1527661
554.80,1527625
554.88,1527572
554.97,1527558
555.05,1527579
555.14,1527646
555.23,1527649
555.31,1527618
555.40,1527526
555.48,1527540
555.57,1527553
555.66,1527547
555.74,1527606
555.83,1527679
555.91,1527606
556.00,1527604
556.09,1527563
556.17,1527551
556.26,1527556
556.34,1527613
556.43,1527595
556.51,1527504
556.60,1527583
556.69,1527648
556.77,1527639
556.86,1527636
556.94,1527638
557.03,1527631
557.11,1527557
557.20,1527575
557.28,1527619
557.37,1527549
557.46,1527535
557.54,1527570
557.63,1527555
557.72,1527553
557.80,1527613
557.89,1527558
557.97,1527564
558.06,1527596
558.14,1527577
558.23,1527607
558.32,1527676
558.40,1527669
558.49,1527648
558.57,1527658
558.66,1527628
558.75,1527588
558.83,1527589
558.91,1527559
559.00,1527565
559.09,1527558
559.17,1527547
559.26,1527601
559.34,1527608
559.43,1527586
559.52,1527622
559.60,1527599
559.69,1527530
559.77,1527601
559.86,1527668
559.95,1527622
560.03,1527649
560.12,1527587
560.20,1527599
560.29,1527668
560.38,1527682
560.46,1527686
560.54,1527657
560.63,1527603
560.72,1527601
560.80,1527614
560.89,1527598
560.97,1527559
561.06,1527555
561.15,1527632
561.23,1527657
561.32,1527642
561.40,1527615
561.49,1527566
561.58,1527566
561.66,1527590
561.75,1527609
561.83,1527590
561.92,1527568
562.01,1527622
562.09,1527669
562.18,1527642
562.26,1527641
562.35,1527642
562.43,1527665
562.52,1527626
562.61,1527603
562.69,1527613
562.78,1527615
562.86,1527593
562.95,1527620
563.03,1527666
563.12,1527653
563.21,1527631
563.29,1527601
563.38,1527592
563.46,1527625
563.55,1527626
563.64,1527587
563.72,1527593
563.81,1527621
563.89,1527615
563.98,1527588
564.06,1527635
564.15,1527670
564.24,1527609
564.32,1527593
564.41,1527617
564.49,1527627
564.58,1527649
564.66,1527640
564.75,1527569
564.84,1527572
564.92,1527582
565.01,1527655
565.09,1527643
565.18,1527573
565.27,1527587
565.35,1527572
565.44,1527603
565.52,1527643
565.61,1527641
565.69,1527593
565.78,1527590
565.87,1527658
565.95,1527620
566.04,1527605
566.12,1527648
566.21,1527640
566.30,1527606
566.38,1527633
566.47,1527628
566.55,1527577
566.64,1527537
566.72,1527639
566.81,1527669
566.90,1527668
566.98,1527719
567.07,1527639
567.15,1527635
567.24,1527721
567.32,1527680
567.41,1527617
567.50,1527653
567.58,1527651
567.67,1527617
567.75,1527572
567.84,1527574
567.93,1527570
568.01,1527590
568.10,1527604
568.18,1527575
568.27,1527573
568.35,1527618
568.44,1527629
568.53,1527703
568.61,1527593
568.70,1527564
568.78,1527575
568.87,1527582
568.95,1527608
569.04,1527574
569.13,1527551
569.21,1527594
569.30,1527599
569.38,1527616
569.47,1527654
569.56,1527670
569.64,1527695
569.73,1527619
569.81,1527560
569.90,1527548
569.98,1527569
570.07,1527640
570.16,1527659
570.24,1527575
570.33,1527586
570.41,1527632
570.50,1527641
570.59,1527560
570.67,1527547
570.76,1527636
570.84,1527621
570.93,1527630
571.02,1527636
571.10,1527581
571.19,1527638
571.27,1527653
571.36,1527624
571.44,1527584
571.53,1527599
571.61,1527571
571.70,1527578
571.79,1527584
571.87,1527631
571.96,1527633
572.04,1527566
572.13,1527587
572.22,1527652
572.30,1527646
572.39,1527599
572.47,1527597
572.56,1527601
572.65,1527613
572.73,1527613
572.82,1527585
572.90,1527600
572.99,1527582
573.07,1527576
573.16,1527640
573.25,1527631
573.33,1527583
573.42,1527621
573.50,1527636
573.59,1527656
573.67,1527557
573.76,1527560
573.85,1527615
573.93,1527638
574.02,1527650
574.10,1527621
574.19,1527626
574.28,1527538
574.36,1527538
574.45,1527581
574.53,1527594
574.62,1527655
574.71,1527626
574.79,1527613
574.88,1527596
574.96,1527570
575.05,1527602
575.13,1527583
575.22,1527580
575.30,1527602
575.39,1527599
575.48,1527644
575.56,1527663
575.65,1527601
575.73,1527584
575.82,1527578
575.91,1527565
575.99,1527599
576.08,1527631
576.16,1527651
576.25,1527667
576.34,1527672
576.42,1527615
576.51,1527609
576.59,1527592
576.68,1527595
576.76,1527617
576.85,1527586
576.94,1527578
577.02,1527552
577.11,1527545
577.19,1527555
577.28,1527603
577.36,1527568
577.45,1527539
577.54,1527557
577.62,1527596
577.71,1527579
577.79,1527550
577.88,1527556
577.97,1527562
578.05,1527583
578.14,1527634
578.22,1527602
578.31,1527564
578.39,1527558
578.48,1527591
578.57,1527551
578.65,1527531
578.74,1527570
578.82,1527594
578.91,1527573
578.99,1527576
579.08,1527548
579.17,1527552
579.25,1527563
579.34,1527576
579.42,1527507
579.51,1527538
579.60,1527581
579.68,1527551
579.77,1527576
579.85,1527559
579.94,1527548
580.02,1527587
580.11,1527602
580.20,1527596
580.28,1527606
580.37,1527604
580.45,1527559
580.54,1527581
580.62,1527548
580.71,1527573
580.80,1527551
580.88,1527534
580.97,1527588
581.05,1527609
581.14,1527558
581.23,1527577
581.31,1527561
581.40,1527567
581.48,1527622
581.57,1527638
581.65,1527610
581.74,1527630
581.83,1527654
581.91,1527623
582.00,1527574
582.08,1527574
582.17,1527589
582.26,1527632
582.34,1527620
582.43,1527588
582.51,1527636
582.60,1527688
582.68,1527582
582.77,1527534
582.86,1527619
582.94,1527621
583.03,1527585
583.11,1527613
583.20,1527630
583.28,1527628
583.37,1527602
583.46,1527562
583.54,1527542
583.63,1527608
583.71,1527610
583.80,1527625
583.89,1527637
583.97,1527682
584.06,1527562
584.14,1527593
584.23,1527627
584.31,1527574
584.40,1527565
584.49,1527551
584.57,1527579
584.66,1527597
584.74,1527578
584.83,1527568
584.91,1527617
585.00,1527574
585.09,1527544
585.17,1527518
585.26,1527560
585.34,1527613
585.43,1527657
585.52,1527655
585.60,1527626
585.69,1527567
585.77,1527542
585.86,1527627
585.95,1527665
586.03,1527630
586.12,1527581
586.20,1527553
586.29,1527503
586.38,1527510
586.46,1527562
586.54,1527631
586.63,1527643
586.72,1527580
586.80,1527569
586.89,1527538
586.97,1527665
587.06,1527667
587.15,1527579
587.23,1527514
587.32,1527593
587.40,1527681
587.49,1527626
587.58,1527668
587.66,1527623
587.75,1527583
587.83,1527592
587.92,1527644
588.01,1527637
588.09,1527596
588.17,1527596
588.26,1527538
588.35,1527548
588.43,1527552
588.52,1527503
588.60,1527512
588.69,1527595
588.78,1527540
588.86,1527558
588.95,1527664
589.03,1527708
589.12,1527626
589.21,1527623
589.29,1527567
589.38,1527632
589.46,1527651
589.55,1527663
589.64,1527659
589.72,1527591
589.80,1527573
589.89,1527648
589.98,1527658
590.06,1527612
590.15,1527655
590.23,1527672
590.32,1527680
590.41,1527661
590.49,1527652
590.58,1527620
590.66,1527601
590.75,1527632
590.84,1527639
590.92,1527639
591.01,1527670
591.09,1527583
591.18,1527667
591.27,1527714
591.35,1527658
591.44,1527620
591.52,1527618
591.61,1527636
591.69,1527595
591.78,1527679
591.86,1527682
591.95,1527698
592.04,1527639
592.12,1527632
592.21,1527669
592.29,1527731
592.38,1527687
592.47,1527607
592.55,1527596
592.64,1527624
592.72,1527636
592.81,1527674
592.90,1527616
592.98,1527589
593.07,1527654
593.15,1527671
593.24,1527628
593.32,1527634
593.41,1527632
593.50,1527675
593.58,1527677
593.67,1527681
593.75,1527708
593.84,1527698
593.93,1527569
594.01,1527583
594.10,1527643
594.18,1527598
594.27,1527605
594.35,1527660
594.44,1527647
594.53,1527692
594.61,1527647
594.70,1527645
594.78,1527696
594.87,1527664
594.95,1527652
595.04,1527628
595.13,1527597
595.21,1527567
595.30,1527652
595.38,1527664
595.47,1527638
595.56,1527674
595.64,1527631
595.73,1527607
595.81,1527624
595.90,1527665
595.98,1527738
596.07,1527755
596.16,1527682
596.24,1527603
596.33,1527632
596.41,1527585
596.50,1527607
596.58,1527623
596.67,1527616
596.76,1527600
596.84,1527606
596.93,1527620
597.01,1527663
597.10,1527659
597.19,1527649
597.27,1527610
597.36,1527605
597.44,1527612
597.53,1527603
597.61,1527580
597.70,1527592
597.79,1527654
597.87,1527578
597.96,1527578
598.04,1527638
598.13,1527643
598.22,1527626
598.30,1527642
598.39,1527680
598.47,1527646
598.56,1527638
598.64,1527666
598.73,1527647
598.82,1527637
598.90,1527610
598.99,1527624
599.07,1527643
599.16,1527673
599.24,1527664
599.33,1527624
599.42,1527616
599.50,1527656
599.59,1527661
599.67,1527679
599.76,1527558
599.85,1527579
599.93,1527671
600.02,1527614
600.10,1527610
600.19,1527649
600.27,1527666
600.36,1527659
600.45,1527606
600.53,1527624
600.62,1527654
600.71,1527625
600.79,1527615
600.88,1527562
