time,raw_data,1_after_scaling,2_after_smoothing,3_after_bias,4_after_hysteresis,steady
295.32,1.52773e+06,0.220733,0.201711,0,0,1
295.4,1.52779e+06,0.258388,0.207554,0,0,1
295.49,1.52779e+06,0.257739,0.214306,0,0,1
295.58,1.52776e+06,0.235016,0.218072,0,0,1
295.66,1.52774e+06,0.226576,0.221902,0,0,1
295.75,1.52769e+06,0.193466,0.218396,0,0,1
295.83,1.52768e+06,0.184377,0.216578,0,0,1
295.92,1.52767e+06,0.18178,0.215345,0,0,1
296.01,1.52768e+06,0.183079,0.214241,0,0,1
296.09,1.52766e+06,0.169445,0.21106,0,0,1
296.17,1.52762e+06,0.146074,0.203594,0,0,1
296.26,1.52763e+06,0.151916,0.192947,0,0,1
296.35,1.52766e+06,0.175937,0.184767,0,0,1
296.43,1.52768e+06,0.187623,0.180028,0,0,1
296.52,1.52771e+06,0.205152,0.177885,0,0,1
296.61,1.52772e+06,0.210995,0.179638,0,0,1
296.69,1.52772e+06,0.211644,0.182365,0,0,1
296.78,1.5277e+06,0.199309,0.184118,0,0,1
296.86,1.52773e+06,0.216189,0.187429,0,0,1
296.95,1.52771e+06,0.203205,0.190805,0,0,1
297.03,1.52762e+06,0.14867,0.191064,0,0,1
297.12,1.52765e+06,0.16555,0.192428,0,0,1
297.2,1.52772e+06,0.210995,0.195933,0,0,1
297.29,1.52773e+06,0.218136,0.198985,0,0,1
297.38,1.5277e+06,0.196063,0.198076,0,0,1
297.46,1.52764e+06,0.162304,0.193207,0,0,1
297.55,1.52767e+06,0.177885,0.189831,0,0,1
297.64,1.52765e+06,0.168147,0.186714,0,0,1
297.72,1.52764e+06,0.156461,0.180742,0,0,1
297.8,1.52765e+06,0.163602,0.176781,0,0,1
297.89,1.52764e+06,0.161655,0.17808,0,0,1
297.98,1.52765e+06,0.163602,0.177885,0,0,1
298.06,1.52768e+06,0.186325,0.175418,0,0,1
298.15,1.52766e+06,0.172042,0.170809,0,0,1
298.23,1.52769e+06,0.192168,0.170419,0,0,1
298.32,1.52771e+06,0.205152,0.174704,0,0,1
298.41,1.52773e+06,0.220084,0.178924,0,0,1
298.49,1.52771e+06,0.206451,0.182754,0,0,1
298.58,1.52763e+06,0.153864,0.182495,0,0,1
298.66,1.52764e+06,0.159707,0.182105,0,0,1
298.75,1.52771e+06,0.207749,0.186714,0,0,1
298.83,1.52774e+06,0.223979,0.192752,0,0,1
298.92,1.52773e+06,0.218136,0.195933,0,0,1
299.01,1.52772e+06,0.213592,0.200088,0,0,1
299.09,1.52777e+06,0.244105,0.205282,0,0,1
299.18,1.52779e+06,0.257089,0.210476,0,0,1
299.27,1.52773e+06,0.21554,0.210021,0,0,1
299.35,1.52773e+06,0.216189,0.210995,0,0,1
299.44,1.52772e+06,0.212294,0.216838,0,0,1
299.52,1.52771e+06,0.203205,0.221188,0,0,1
299.61,1.52772e+06,0.210995,0.221512,0,0,1
299.69,1.52776e+06,0.234367,0.222551,0,0,1
299.78,1.52776e+06,0.238262,0.224564,0,0,1
299.87,1.52771e+06,0.205152,0.22372,0,0,1
299.95,1.52772e+06,0.208398,0.220149,0,0,1
300.04,1.52768e+06,0.186974,0.213138,0,0,1
300.12,1.52766e+06,0.175937,0.209177,0,0,1
300.21,1.52766e+06,0.174639,0.205022,0,0,1
300.3,1.52775e+06,0.23177,0.20697,0,0,1
300.38,1.52774e+06,0.22333,0.208983,0,0,1
300.47,1.52774e+06,0.221383,0.210021,0,0,1
300.55,1.52777e+06,0.242807,0.210865,0,0,1
300.64,1.52776e+06,0.240859,0.211125,0,0,1
300.72,1.5277e+06,0.197362,0.210346,0,0,1
300.81,1.52774e+06,0.222681,0.211774,0,0,1
300.9,1.52771e+06,0.2071,0.213787,0,0,1
300.98,1.5277e+06,0.201257,0.216319,0,0,1
301.07,1.52773e+06,0.218786,0.220733,0,0,1
301.15,1.52776e+06,0.235016,0.221058,0,0,1
301.24,1.52779e+06,0.254493,0.224174,0,0,1
301.32,1.52774e+06,0.225278,0.224564,0,0,1
301.41,1.52769e+06,0.192168,0.2195,0,0,1
301.5,1.5277e+06,0.199958,0.21541,0,0,1
301.58,1.52772e+06,0.212943,0.216968,0,0,1
301.67,1.52771e+06,0.205801,0.21528,0,0,1
301.75,1.52775e+06,0.228524,0.217422,0,0,1
301.84,1.52773e+06,0.218136,0.21911,0,0,1
301.93,1.5277e+06,0.201906,0.217422,0,0,1
302.01,1.52772e+06,0.214241,0.215345,0,0,1
302.1,1.52771e+06,0.206451,0.210541,0,0,1
302.18,1.52776e+06,0.235665,0.211579,0,0,1
302.27,1.52777e+06,0.245404,0.216903,0,0,1
302.35,1.52776e+06,0.237613,0.220668,0,0,1
302.44,1.52772e+06,0.21489,0.220863,0,0,1
302.53,1.52771e+06,0.2071,0.220993,0,0,1
302.61,1.52775e+06,0.230472,0.221188,0,0,1
302.7,1.52768e+06,0.183079,0.217682,0,0,1
302.78,1.52767e+06,0.18178,0.215669,0,0,1
302.87,1.52771e+06,0.203205,0.214566,0,0,1
302.95,1.52774e+06,0.227875,0.216708,0,0,1
303.04,1.52777e+06,0.241508,0.217293,0,0,1
303.13,1.52776e+06,0.236964,0.216449,0,0,1
303.21,1.52775e+06,0.233718,0.216059,0,0,1
303.3,1.52778e+06,0.251896,0.21976,0,0,1
303.38,1.5277e+06,0.19866,0.218916,0,0,1
303.47,1.52768e+06,0.187623,0.214631,0,0,1
303.56,1.52771e+06,0.206451,0.216968,0,0,1
303.64,1.52773e+06,0.216838,0.220474,0,0,1
303.73,1.52776e+06,0.238911,0.224044,0,0,1
303.81,1.52775e+06,0.229822,0.224239,0,0,1
303.9,1.5277e+06,0.197362,0.219824,0,0,1
303.98,1.5277e+06,0.19866,0.215994,0,0,1
304.07,1.52774e+06,0.226576,0.21528,0,0,1
304.16,1.52779e+06,0.258388,0.215929,0,0,1
304.24,1.52777e+06,0.243456,0.220409,0,0,1
304.33,1.52776e+06,0.236964,0.225343,0,0,1
304.41,1.52769e+06,0.194765,0.224174,0,0,1
304.5,1.52768e+06,0.188273,0.221318,0,0,1
304.58,1.52766e+06,0.174639,0.21489,0,0,1
304.67,1.52766e+06,0.17399,0.209307,0,0,1
304.76,1.52769e+06,0.194765,0.209047,0,0,1
304.84,1.52774e+06,0.221383,0.21132,0,0,1
304.93,1.52778e+06,0.249299,0.213592,0,0,1
305.01,1.52778e+06,0.249948,0.212748,0,0,1
305.1,1.52773e+06,0.218786,0.210281,0,0,1
305.19,1.52773e+06,0.216838,0.208268,0,0,1
305.27,1.52778e+06,0.251896,0.213982,0,0,1
305.36,1.52778e+06,0.252545,0.220409,0,0,1
305.44,1.52772e+06,0.213592,0.224304,0,0,1
305.53,1.52775e+06,0.233068,0.230212,0,0,1
305.61,1.52779e+06,0.255142,0.23625,0,0,1
305.7,1.52777e+06,0.244754,0.238587,0,0,1
305.79,1.52778e+06,0.250597,0.238717,0,0,1
305.87,1.52774e+06,0.225278,0.23625,0,0,1
305.96,1.5277e+06,0.199958,0.234367,0,0,1
306.04,1.52783e+06,0.282409,0.240924,0,0,1
306.13,1.52794e+06,0.353173,0.251052,0,0,1
306.21,1.52786e+06,0.305781,0.256375,0,0,1
306.3,1.52775e+06,0.230472,0.258063,0,0,1
306.39,1.52776e+06,0.239561,0.258712,0,0,1
306.47,1.52779e+06,0.258388,0.259037,0,0,1
306.56,1.52777e+06,0.243456,0.258907,0,0,1
306.64,1.52778e+06,0.247351,0.258583,0,0,1
306.73,1.52778e+06,0.248,0.260855,0,0,1
306.82,1.5278e+06,0.26488,0.267347,0,0,1
306.9,1.52779e+06,0.254493,0.264555,0,0,1
306.99,1.52778e+06,0.249299,0.254168,0,0,1
307.07,1.52783e+06,0.280461,0.251636,0,0,1
307.16,1.52778e+06,0.249948,0.253584,0,0,1
307.25,1.52776e+06,0.237613,0.253389,0,0,1
307.33,1.5278e+06,0.26488,0.254038,0,0,1
307.42,1.52782e+06,0.277215,0.257414,0,0,1
307.5,1.52779e+06,0.257739,0.258453,0,0,1
307.59,1.52781e+06,0.268775,0.26053,0,0,1
307.67,1.52784e+06,0.292147,0.263257,0,0,1
307.76,1.52778e+06,0.24865,0.262673,0,0,1
307.85,1.52777e+06,0.242807,0.262023,0,0,1
307.93,1.52781e+06,0.269425,0.26092,0,0,1
308.02,1.52782e+06,0.274618,0.263387,0,0,1
308.1,1.5278e+06,0.261634,0.265789,0,0,1
308.19,1.52777e+06,0.245404,0.263841,0,0,1
308.27,1.52776e+06,0.24021,0.260141,0,0,1
308.36,1.52775e+06,0.232419,0.257609,0,0,1
308.45,1.52777e+06,0.243456,0.255077,0,0,1
308.53,1.52778e+06,0.249948,0.250857,0,0,1
308.62,1.52783e+06,0.285655,0.254557,0,0,1
308.7,1.52784e+06,0.290849,0.259362,0,0,1
308.79,1.52783e+06,0.28111,0.26053,0,0,1
308.88,1.5278e+06,0.262932,0.259362,0,0,1
308.96,1.52782e+06,0.279163,0.261115,0,0,1
309.05,1.52783e+06,0.283707,0.264945,0,0,1
309.13,1.52785e+06,0.294744,0.270398,0,0,1
309.22,1.52782e+06,0.278514,0.275008,0,0,1
309.3,1.52781e+06,0.271372,0.277799,0,0,1
309.39,1.52784e+06,0.292147,0.282019,0,0,1
309.48,1.52786e+06,0.303184,0.283772,0,0,1
309.56,1.52783e+06,0.28111,0.282798,0,0,1
309.65,1.52778e+06,0.252545,0.279942,0,0,1
309.73,1.5278e+06,0.260336,0.279682,0,0,1
309.82,1.52782e+06,0.277215,0.279487,0,0,1
309.91,1.52783e+06,0.280461,0.279163,0,0,1
309.99,1.52783e+06,0.285006,0.278189,0,0,1
310.08,1.52776e+06,0.236964,0.274034,0,0,1
310.16,1.5278e+06,0.26488,0.273385,0,0,1
310.25,1.52789e+06,0.320063,0.276176,0,0,1
310.33,1.52786e+06,0.303833,0.276241,0,0,1
310.42,1.52778e+06,0.253843,0.273515,0,0,1
310.51,1.52782e+06,0.277215,0.275982,0,0,1
310.59,1.5278e+06,0.261634,0.276111,0,0,1
310.68,1.52781e+06,0.272021,0.275592,0,0,1
310.76,1.5278e+06,0.266828,0.274229,0,0,1
310.85,1.52784e+06,0.287603,0.274488,0,0,1
310.94,1.52784e+06,0.28955,0.279747,0,0,1
311.02,1.52785e+06,0.295393,0.282798,0,0,1
311.11,1.52781e+06,0.267477,0.27754,0,0,1
311.19,1.52784e+06,0.287603,0.275917,0,0,1
311.28,1.52785e+06,0.293446,0.279877,0,0,1
311.36,1.52781e+06,0.269425,0.279098,0,0,1
311.45,1.52779e+06,0.254493,0.278384,0,0,1
311.54,1.52781e+06,0.268126,0.277994,0,0,1
311.62,1.52781e+06,0.270074,0.278319,0,0,1
311.71,1.52783e+06,0.28176,0.277734,0,0,1
311.79,1.52783e+06,0.28176,0.276955,0,0,1
311.88,1.52782e+06,0.277864,0.275203,0,0,1
311.97,1.52787e+06,0.309676,0.279422,0,0,1
312.05,1.52786e+06,0.304482,0.28111,0,0,1
312.14,1.52782e+06,0.276566,0.279422,0,0,1
312.22,1.52781e+06,0.270074,0.279487,0,0,1
312.31,1.52779e+06,0.255142,0.279552,0,0,1
312.39,1.52784e+06,0.290849,0.281825,0,0,1
312.48,1.52784e+06,0.286304,0.283448,0,0,1
312.57,1.52784e+06,0.288252,0.284097,0,0,1
312.65,1.5279e+06,0.330451,0.288966,0,0,1
312.74,1.52788e+06,0.313571,0.292537,0,0,1
312.82,1.52786e+06,0.303184,0.291887,0,0,1
312.91,1.52784e+06,0.28955,0.290394,0,0,1
312.99,1.52781e+06,0.268775,0.289615,0,0,1
313.08,1.52774e+06,0.225278,0.285136,0,0,1
313.17,1.52775e+06,0.23177,0.282798,0,0,1
313.25,1.5278e+06,0.262932,0.280007,0,0,1
313.34,1.52778e+06,0.251246,0.276501,0,0,1
313.42,1.52787e+06,0.309676,0.278643,0,0,1
313.51,1.52788e+06,0.315519,0.27715,0,0,1
313.6,1.5279e+06,0.325257,0.278319,0,0,1
313.68,1.52797e+06,0.372001,0.2852,0,0,1
313.77,1.5279e+06,0.330451,0.289291,0,0,1
313.85,1.5278e+06,0.266828,0.289096,0,0,1
313.94,1.52779e+06,0.255142,0.292082,0,0,1
314.02,1.52783e+06,0.285006,0.297406,0,0,1
314.11,1.52786e+06,0.299938,0.301106,0,0,1
314.2,1.52786e+06,0.305131,0.306495,0,0,1
314.28,1.52792e+06,0.338891,0.309416,0,0,1
314.37,1.52791e+06,0.336294,0.311494,0,0,1
314.45,1.52786e+06,0.300587,0.309027,0,0,1
314.54,1.52784e+06,0.288252,0.300652,0,0,1
314.62,1.52785e+06,0.293446,0.296951,0,0,1
314.71,1.5278e+06,0.260336,0.296302,0,0,1
314.8,1.5278e+06,0.264231,0.297211,0,0,1
314.88,1.52792e+06,0.338891,0.302599,0,0,1
314.97,1.52781e+06,0.268126,0.299418,0,0,1
315.05,1.52784e+06,0.286953,0.2976,0,0,1
315.14,1.52786e+06,0.303184,0.29403,0,0,1
315.23,1.52785e+06,0.298639,0.290264,0,0,1
315.31,1.5279e+06,0.329152,0.293121,0,0,1
315.4,1.52786e+06,0.301236,0.294419,0,0,1
315.48,1.52788e+06,0.313571,0.296432,0,0,1
315.57,1.52784e+06,0.288901,0.299288,0,0,1
315.65,1.52784e+06,0.287603,0.301626,0,0,1
315.74,1.52785e+06,0.296692,0.297406,0,0,1
315.83,1.52781e+06,0.268775,0.297471,0,0,1
315.91,1.52775e+06,0.232419,0.292017,0,0,1
316,1.52783e+06,0.285655,0.290264,0,0,1
316.08,1.52793e+06,0.346681,0.295069,0,0,1
316.17,1.52792e+06,0.343435,0.296497,0,0,1
316.25,1.52787e+06,0.310325,0.297406,0,0,1
316.34,1.52788e+06,0.318765,0.297925,0,0,1
316.43,1.52786e+06,0.302535,0.299288,0,0,1
316.51,1.52784e+06,0.286304,0.299159,0,0,1
316.6,1.52784e+06,0.288252,0.298315,0,0,1
316.68,1.52784e+06,0.28955,0.300392,0,0,1
316.77,1.52788e+06,0.31487,0.308637,0,0,1
316.86,1.52785e+06,0.294095,0.309481,0,0,1
316.94,1.52782e+06,0.274618,0.302275,0,0,1
317.03,1.52786e+06,0.305781,0.298509,0,0,1
317.11,1.5279e+06,0.327205,0.300197,0,0,1
317.2,1.52786e+06,0.301885,0.298509,0,0,1
317.28,1.52779e+06,0.257739,0.29403,0,0,1
317.37,1.52787e+06,0.307079,0.296107,0,0,1
317.46,1.52789e+06,0.322011,0.299483,0,0,1
317.54,1.52785e+06,0.294744,0.300003,0,0,1
317.63,1.52787e+06,0.311624,0.299678,0,0,1
317.71,1.52784e+06,0.291498,0.299418,0,0,1
317.8,1.52778e+06,0.249299,0.296886,0,0,1
317.88,1.52782e+06,0.274618,0.29377,0,0,1
317.97,1.52784e+06,0.286304,0.28968,0,0,1
318.06,1.52784e+06,0.292147,0.288706,0,0,1
318.14,1.52785e+06,0.294744,0.292407,0,0,1
318.23,1.52782e+06,0.278514,0.28955,0,0,1
318.31,1.52779e+06,0.25644,0.282993,0,0,1
318.4,1.52779e+06,0.257739,0.279293,0,0,1
318.49,1.52783e+06,0.284356,0.276566,0,0,1
318.57,1.52785e+06,0.294095,0.276826,0,0,1
318.66,1.5279e+06,0.329802,0.284876,0,0,1
318.74,1.52786e+06,0.303184,0.287732,0,0,1
318.83,1.52788e+06,0.317467,0.290849,0,0,1
318.91,1.52786e+06,0.299938,0.291628,0,0,1
319,1.52783e+06,0.283707,0.290524,0,0,1
319.09,1.52785e+06,0.293446,0.292017,0,0,1
319.17,1.52784e+06,0.28955,0.295328,0,0,1
319.26,1.52776e+06,0.237613,0.293316,0,0,1
319.34,1.5278e+06,0.262283,0.291108,0,0,1
319.43,1.52783e+06,0.283058,0.290005,0,0,1
319.52,1.52786e+06,0.305131,0.287538,0,0,1
319.6,1.52791e+06,0.333048,0.290524,0,0,1
319.69,1.52782e+06,0.279163,0.286694,0,0,1
319.77,1.52782e+06,0.277864,0.284486,0,0,1
319.86,1.52786e+06,0.303833,0.286499,0,0,1
319.94,1.52783e+06,0.283707,0.285525,0,0,1
320.03,1.52785e+06,0.293446,0.285915,0,0,1
320.12,1.52786e+06,0.299288,0.292082,0,0,1
320.2,1.52782e+06,0.274618,0.293316,0,0,1
320.29,1.52784e+06,0.290849,0.294095,0,0,1
320.37,1.52788e+06,0.312922,0.294874,0,0,1
320.46,1.52788e+06,0.316817,0.293251,0,0,1
320.54,1.52786e+06,0.305131,0.295848,0,0,1
320.63,1.5278e+06,0.262932,0.294354,0,0,1
320.72,1.52785e+06,0.296042,0.293575,0,0,1
320.8,1.52794e+06,0.352524,0.300457,0,0,1
320.89,1.52786e+06,0.304482,0.301561,0,0,1
320.97,1.52787e+06,0.310325,0.302664,0,0,1
321.06,1.52791e+06,0.334995,0.308702,0,0,1
321.15,1.52791e+06,0.337592,0.313376,0,0,1
321.23,1.52788e+06,0.312273,0.313312,0,0,1
321.32,1.52787e+06,0.30643,0.312273,0,0,1
321.4,1.52791e+06,0.333697,0.315129,0,0,1
321.49,1.52792e+06,0.340838,0.32292,0,0,1
321.57,1.52784e+06,0.292796,0.322595,0,0,1
321.66,1.52785e+06,0.29799,0.317142,0,0,1
321.75,1.52787e+06,0.308377,0.317531,0,0,1
321.83,1.52788e+06,0.316817,0.318181,0,0,1
321.92,1.52789e+06,0.321362,0.316817,0,0,1
322,1.52784e+06,0.28955,0.312013,0,0,1
322.09,1.52777e+06,0.244105,0.305196,0,0,1
322.17,1.52779e+06,0.259037,0.300457,0,0,1
322.26,1.52781e+06,0.272671,0.294354,0,0,1
322.35,1.52781e+06,0.270074,0.287278,0,0,1
322.43,1.52786e+06,0.303833,0.288382,0,0,1
322.52,1.52789e+06,0.324608,0.291043,0,0,1
322.61,1.52786e+06,0.304482,0.290654,0,0,1
322.69,1.52782e+06,0.277215,0.286694,0,0,1
322.78,1.5278e+06,0.260336,0.280591,0,0,1
322.86,1.52778e+06,0.249299,0.276566,0,0,1
322.95,1.52782e+06,0.279163,0.280072,0,0,1
323.03,1.52786e+06,0.303184,0.284486,0,0,1
323.12,1.52783e+06,0.282409,0.28546,0,0,1
323.2,1.52778e+06,0.247351,0.283188,0,0,1
323.29,1.52778e+06,0.249948,0.277799,0,0,1
323.38,1.52781e+06,0.269425,0.272281,0,0,1
323.46,1.52781e+06,0.269425,0.268775,0,0,1
323.55,1.52782e+06,0.276566,0.26871,0,0,1
323.64,1.52777e+06,0.242157,0.266893,0,0,1
323.72,1.52781e+06,0.270074,0.26897,0,0,1
323.8,1.52783e+06,0.283707,0.269425,0,0,1
323.89,1.5278e+06,0.265529,0.265659,0,0,1
323.98,1.52778e+06,0.247351,0.262153,0,0,1
324.06,1.5278e+06,0.266828,0.264101,0,0,1
324.15,1.52787e+06,0.309027,0.270009,0,0,1
324.23,1.52787e+06,0.30643,0.273709,0,0,1
324.32,1.52776e+06,0.236964,0.270463,0,0,1
324.41,1.5278e+06,0.263582,0.269165,0,0,1
324.49,1.52787e+06,0.311624,0.276111,0,0,1
324.58,1.5278e+06,0.26488,0.275592,0,0,1
324.66,1.52773e+06,0.220733,0.269295,0,0,1
324.75,1.52779e+06,0.257739,0.268516,0,0,1
324.83,1.52785e+06,0.29799,0.27358,0,0,1
324.92,1.52782e+06,0.275917,0.274488,0,0,1
325.01,1.52779e+06,0.257739,0.26936,0,0,1
325.09,1.52775e+06,0.229822,0.261699,0,0,1
325.18,1.52784e+06,0.287603,0.266763,0,0,1
325.27,1.52786e+06,0.299938,0.270398,0,0,1
325.35,1.52785e+06,0.298639,0.2691,0,0,1
325.44,1.52783e+06,0.285655,0.271177,0,0,1
325.52,1.52789e+06,0.319414,0.281045,0,0,1
325.61,1.52786e+06,0.304482,0.28572,0,0,1
325.69,1.52784e+06,0.288901,0.284811,0,0,1
325.78,1.52776e+06,0.238262,0.281045,0,0,1
325.86,1.52779e+06,0.254493,0.280721,0,0,1
325.95,1.52783e+06,0.284356,0.286174,0,0,1
326.04,1.52781e+06,0.267477,0.284162,0,0,1
326.12,1.52781e+06,0.269425,0.28111,0,0,1
326.21,1.52776e+06,0.238911,0.275138,0,0,1
326.29,1.52775e+06,0.228524,0.269425,0,0,1
326.38,1.52784e+06,0.28955,0.266438,0,0,1
326.47,1.52784e+06,0.291498,0.26514,0,0,1
326.55,1.5278e+06,0.260336,0.262283,0,0,1
326.64,1.52776e+06,0.236964,0.262153,0,0,1
326.72,1.52774e+06,0.22333,0.259037,0,0,1
326.81,1.52777e+06,0.243456,0.254947,0,0,1
326.89,1.52778e+06,0.249948,0.253194,0,0,1
326.98,1.52781e+06,0.272021,0.253454,0,0,1
327.07,1.52783e+06,0.283707,0.257933,0,0,1
327.15,1.52783e+06,0.280461,0.263127,0,0,1
327.24,1.52783e+06,0.285006,0.262673,0,0,1
327.32,1.52782e+06,0.273969,0.26092,0,0,1
327.41,1.52778e+06,0.247351,0.259621,0,0,1
327.5,1.52778e+06,0.253194,0.261244,0,0,1
327.58,1.52783e+06,0.285655,0.267477,0,0,1
327.67,1.52785e+06,0.296692,0.2728,0,0,1
327.75,1.5278e+06,0.260985,0.273904,0,0,1
327.84,1.52779e+06,0.257089,0.272411,0,0,1
327.92,1.52778e+06,0.253843,0.269425,0,0,1
328.01,1.52775e+06,0.23177,0.264555,0,0,1
328.1,1.52776e+06,0.238262,0.259881,0,0,1
328.18,1.52782e+06,0.275917,0.260076,0,0,1
328.27,1.52789e+06,0.32266,0.267607,0,0,1
328.35,1.52783e+06,0.285655,0.270853,0,0,1
328.44,1.5278e+06,0.266828,0.26897,0,0,1
328.52,1.52787e+06,0.307728,0.270074,0,0,1
328.61,1.52781e+06,0.270723,0.271048,0,0,1
328.7,1.52775e+06,0.231121,0.268451,0,0,1
328.78,1.52776e+06,0.234367,0.266503,0,0,1
328.87,1.52781e+06,0.268126,0.270139,0,0,1
328.95,1.52788e+06,0.31422,0.277734,0,0,1
329.04,1.52786e+06,0.300587,0.280202,0,0,1
329.13,1.52782e+06,0.275917,0.275527,0,0,1
329.21,1.52785e+06,0.294744,0.276436,0,0,1
329.3,1.52784e+06,0.292147,0.278968,0,0,1
329.38,1.52779e+06,0.254493,0.273644,0,0,1
329.47,1.5278e+06,0.260336,0.272606,0,0,1
329.55,1.52785e+06,0.296042,0.279098,0,0,1
329.64,1.52786e+06,0.302535,0.285915,0,0,1
329.73,1.52781e+06,0.269425,0.286044,0,0,1
329.81,1.52786e+06,0.299938,0.284616,0,0,1
329.9,1.52781e+06,0.272021,0.28176,0,0,1
329.98,1.52775e+06,0.230472,0.277215,0,0,1
330.07,1.52774e+06,0.222032,0.269944,0,0,1
330.16,1.52779e+06,0.254493,0.266178,0,0,1
330.24,1.52776e+06,0.238911,0.26462,0,0,1
330.33,1.5278e+06,0.260985,0.264685,0,0,1
330.41,1.52785e+06,0.294744,0.264555,0,0,1
330.5,1.52782e+06,0.278514,0.262153,0,0,1
330.58,1.5278e+06,0.263582,0.261569,0,0,1
330.67,1.52774e+06,0.227875,0.254363,0,0,1
330.76,1.52779e+06,0.257739,0.252934,0,0,1
330.84,1.52781e+06,0.272671,0.257154,0,0,1
330.93,1.52786e+06,0.304482,0.265399,0,0,1
331.01,1.52789e+06,0.323959,0.272346,0,0,1
331.1,1.52781e+06,0.272021,0.275657,0,0,1
331.19,1.5277e+06,0.201257,0.269684,0,0,1
331.27,1.52774e+06,0.223979,0.262608,0,0,1
331.36,1.52784e+06,0.291498,0.263906,0,0,1
331.44,1.52782e+06,0.276566,0.265205,0,0,1
331.53,1.52776e+06,0.239561,0.266373,0,0,1
331.61,1.52772e+06,0.210346,0.261634,0,0,1
331.7,1.52778e+06,0.250597,0.259427,0,0,1
331.79,1.52784e+06,0.292147,0.258193,0,0,1
331.87,1.52788e+06,0.31422,0.257219,0,0,1
331.96,1.52785e+06,0.29799,0.259816,0,0,1
332.04,1.52781e+06,0.268775,0.266568,0,0,1
332.13,1.52776e+06,0.236964,0.267866,0,0,1
332.21,1.52775e+06,0.23177,0.261894,0,0,1
332.3,1.52776e+06,0.237613,0.257998,0,0,1
332.39,1.52782e+06,0.275267,0.261569,0,0,1
332.47,1.5278e+06,0.263582,0.266893,0,0,1
332.56,1.52782e+06,0.278514,0.269684,0,0,1
332.64,1.52782e+06,0.273969,0.267866,0,0,1
332.73,1.52788e+06,0.312922,0.267737,0,0,1
332.82,1.52786e+06,0.304482,0.268386,0,0,1
332.9,1.5278e+06,0.264231,0.267931,0,0,1
332.99,1.52783e+06,0.280461,0.272281,0,0,1
333.07,1.52785e+06,0.296042,0.278708,0,0,1
333.16,1.52785e+06,0.298639,0.284811,0,0,1
333.24,1.5278e+06,0.260985,0.283383,0,0,1
333.33,1.52782e+06,0.27332,0.284356,0,0,1
333.42,1.52782e+06,0.275267,0.284032,0,0,1
333.5,1.5278e+06,0.265529,0.283188,0,0,1
333.59,1.52783e+06,0.283058,0.280202,0,0,1
333.67,1.52781e+06,0.271372,0.276891,0,0,1
333.76,1.52779e+06,0.255791,0.276047,0,0,1
333.84,1.52784e+06,0.290849,0.277085,0,0,1
333.93,1.52786e+06,0.305781,0.278059,0,0,1
334.02,1.52774e+06,0.224629,0.270658,0,0,1
334.1,1.52782e+06,0.274618,0.272021,0,0,1
334.19,1.52786e+06,0.305781,0.275267,0,0,1
334.27,1.52778e+06,0.252545,0.272995,0,0,1
334.36,1.52773e+06,0.219435,0.268386,0,0,1
334.45,1.52781e+06,0.268126,0.266893,0,0,1
334.53,1.52782e+06,0.279812,0.267737,0,0,1
334.62,1.52784e+06,0.292147,0.271372,0,0,1
334.7,1.52787e+06,0.309027,0.27319,0,0,1
334.79,1.52782e+06,0.279812,0.270593,0,0,1
334.87,1.52781e+06,0.270723,0.275203,0,0,1
334.96,1.52783e+06,0.28111,0.275852,0,0,1
335.05,1.5278e+06,0.264231,0.271697,0,0,1
335.13,1.52784e+06,0.291498,0.275592,0,0,1
335.22,1.5278e+06,0.263582,0.280007,0,0,1
335.3,1.52785e+06,0.295393,0.282733,0,0,1
335.39,1.52786e+06,0.305131,0.285265,0,0,1
335.47,1.52778e+06,0.253843,0.281435,0,0,1
335.56,1.52772e+06,0.21489,0.272021,0,0,1
335.65,1.52773e+06,0.218136,0.265854,0,0,1
335.73,1.5278e+06,0.264231,0.265205,0,0,1
335.82,1.52779e+06,0.259686,0.263062,0,0,1
335.9,1.52781e+06,0.272021,0.263841,0,0,1
335.99,1.5278e+06,0.261634,0.260855,0,0,1
336.08,1.52778e+06,0.249299,0.259427,0,0,1
336.16,1.5278e+06,0.263582,0.256245,0,0,1
336.25,1.52784e+06,0.291498,0.254882,0,0,1
336.33,1.52786e+06,0.301885,0.259686,0,0,1
336.42,1.52784e+06,0.287603,0.266958,0,0,1
336.5,1.5278e+06,0.260985,0.271242,0,0,1
336.59,1.52779e+06,0.257089,0.270528,0,0,1
336.68,1.52782e+06,0.27332,0.271892,0,0,1
336.76,1.52779e+06,0.259686,0.270658,0,0,1
336.85,1.5278e+06,0.266828,0.271177,0,0,1
336.93,1.52781e+06,0.272021,0.27345,0,0,1
337.02,1.52783e+06,0.283058,0.275397,0,0,1
337.1,1.52786e+06,0.302535,0.276501,0,0,1
337.19,1.52779e+06,0.259037,0.272216,0,0,1
337.28,1.52778e+06,0.252545,0.26871,0,0,1
337.36,1.52779e+06,0.254493,0.268061,0,0,1
337.45,1.52781e+06,0.272021,0.269554,0,0,1
337.53,1.52781e+06,0.268775,0.2691,0,0,1
337.62,1.5278e+06,0.26488,0.269619,0,0,1
337.71,1.52785e+06,0.294095,0.272346,0,0,1
337.79,1.5278e+06,0.265529,0.271697,0,0,1
337.88,1.52778e+06,0.249948,0.268386,0,0,1
337.96,1.52777e+06,0.242157,0.262348,0,0,1
