time,data
300.861,2548114
300.947,2547974
301.033,2548092
301.119,2548029
301.205,2548130
301.291,2548165
301.375,2548221
301.461,2547967
301.547,2547930
301.633,2548012
301.719,2547986
301.805,2548069
301.891,2548064
301.977,2548082
302.063,2548054
302.149,2548065
302.233,2547978
302.319,2547943
302.405,2547924
302.491,2548054
302.577,2548031
302.663,2548045
302.749,2548103
302.835,2548032
302.921,2547931
303.007,2548065
303.093,2548100
303.177,2548045
303.263,2548074
303.349,2548110
303.435,2548066
303.521,2548033
303.607,2548073
303.693,2547981
303.779,2547998
303.865,2547995
303.951,2548035
304.037,2548109
304.121,2548040
304.207,2547995
304.293,2548049
304.379,2547997
304.465,2547954
304.551,2548062
304.637,2548003
304.723,2548085
304.809,2548108
304.896,2548013
304.979,2548072
305.065,2548134
305.152,2548105
305.238,2548112
305.324,2548081
305.41,2547999
305.496,2548109
305.582,2548129
305.668,2548068
305.754,2548076
305.84,2548076
305.924,2547947
306.01,2548079
306.096,2548124
306.182,2548043
306.268,2548002
306.354,2548038
306.44,2548081
306.526,2548120
306.612,2548070
306.698,2548060
306.784,2548115
306.868,2548075
306.954,2548003
307.04,2547989
307.126,2548041
307.212,2547924
307.298,2548026
307.384,2548066
307.47,2548043
307.556,2548070
307.642,2548011
307.726,2548057
307.812,2548085
307.898,2548004
307.984,2548078
308.07,2548042
308.156,2548068
308.242,2548082
308.328,2548006
308.414,2548072
308.5,2548089
308.586,2548004
308.67,2548069
308.756,2548078
308.842,2548032
308.928,2547988
309.014,2548010
309.1,2548093
309.186,2548079
309.272,2548040
309.358,2548080
309.444,2548103
309.53,2548005
309.614,2548094
309.7,2548062
309.786,2547979
309.872,2547986
309.958,2548019
310.044,2548042
310.13,2548075
310.216,2548047
310.302,2548040
310.388,2548076
310.472,2548017
310.558,2547979
310.644,2548141
310.73,2548055
310.816,2547986
310.902,2548022
310.988,2548094
311.074,2547990
311.16,2548030
311.246,2548047
311.332,2548018
311.416,2548018
311.502,2547934
311.588,2547997
311.674,2548042
311.76,2548007
311.846,2548016
311.932,2547968
312.018,2547891
312.104,2547947
312.19,2548041
312.276,2547990
312.36,2547992
312.446,2548100
312.532,2548112
312.619,2548098
